Branch Order Table.

j, binMax, BifPercent,DRmean,DRstdev,DRmax,DRmin, DRuf, DRcurve, PDRmean, PDRstdev,PDRmax,PDRmin, PDRuf,PDRcurve, TRmean,TRstdev,TRmax,TRmin,TRuf, TRcurve,Nbifs,Ntips,BPLmean,BPLstdev,BPLmax,BPLmin, BPLcurve
234,313.6373597510443,0.51,1.42830787536918,0.8294592486969283,5.0,1.0008340283569643,0.5294117647058824,1,0.8846381023905309,0.2827221165795641,1.5,0.19999999999999998,0.6078431372549019,2,1.2794907699947395,0.7479780682770778,5.0,0.5,0.5445544554455446,1,51,49,15.543863595374559,17.838385781290945,106.09284572477418,0.48010415536630174,3
235,314.25357645329984,0.5,1.451331021881417,0.2996020933534328,2.0,1.0020994940978079,0.64,2,0.8771077555456914,0.31107570278193,1.5,0.5,0.64,3,1.1391684553517119,0.5805520076028933,2.8103147835862843,0.4443610759966834,0.6039603960396039,3,50,50,16.774182705913315,17.897150803895272,80.00248337414097,0.6789698078707345,3
236,314.9119067382866,0.49019607843137253,1.3475686029105585,0.2409238549615937,2.0,1.0010424008136634,0.58,2,1.029195020305166,0.3512851785612948,1.6666666666666667,0.5797190487455297,0.6,1,1.1505795891858763,0.33517101374458536,1.9763617200674537,0.6666666666666666,0.6633663366336634,1,50,52,14.132958121209374,13.675310702521546,75.90621869775552,0.26683328128253964,3
237,315.4980984000121,0.51,1.3477979532298698,0.28043331239841873,2.0,1.0002825466307368,0.6470588235294118,1,0.8675458415263292,0.31406524985432543,2.0,0.5,0.5686274509803921,2,1.3318100403478916,0.41265132139734867,2.5,0.5,0.6078431372549019,2,51,49,10.972786020817175,10.829881285285577,69.06727948060205,0.4506520276221079,3
238,316.0676069046102,0.5257731958762887,1.4169609255743796,0.4363691324960288,3.0,1.0039913707688306,0.5294117647058824,2,0.8919592427191473,0.3058532719370471,1.5219595490364524,0.5,0.5882352941176471,3,1.1989799396494871,0.6347446323331302,4.013726812816189,0.39999999999999997,0.5882352941176471,1,51,46,11.91513164674269,9.311889798348131,40.167854781680255,0.9255144908433197,3
239,316.73308544906115,0.4424778761061947,1.3887267175570202,0.4339052881479033,3.0,1.0000084317742983,0.54,1,0.8765612703509458,0.3006019789634593,1.4999999999999998,0.3333333333333333,0.6,2,1.169668562974068,0.5415987784326454,3.2592537942664417,0.3999945873533511,0.6435643564356436,1,50,63,15.29076419977812,13.347966121205223,57.743164658475685,0.6116575170190424,3
240,317.39111974825335,0.46788990825688076,1.321802433314288,0.2649872581049409,2.0,1.0016447368421053,0.5098039215686274,1,0.8707027018884855,0.21934906561140471,1.4999661705006768,0.6666666666666666,0.49019607843137253,3,1.266189811039596,0.4861279786172101,2.9999999999999996,0.6515809443507589,0.5643564356435643,3,51,58,14.366603765540562,18.342600215578244,162.9945940659313,0.31304951684997184,3
241,317.8949514920058,0.51,1.4061077961786788,0.44978451335499275,3.0,1.000167256750356,0.49019607843137253,2,0.9228499574234573,0.39550838189613463,2.0,0.33333333333333337,0.5686274509803921,2,1.3846219853182176,1.085487666050546,5.702327150084317,0.39999999999999997,0.5392156862745098,3,51,49,16.4196091539771,19.19644927330461,104.93863947627874,0.4341658669218484,3
242,318.63289360661423,0.45535714285714285,1.3942491877523404,0.31992672162416275,2.4560471304648526,1.001669449081803,0.6274509803921569,2,1.0136307521589185,0.6234110554267721,3.0,0.4072121108058608,0.7058823529411765,1,1.1863160223194653,0.47569835847758357,2.94637436762226,0.6666666666666666,0.7254901960784313,1,51,61,11.992110141238332,12.359356851103568,52.67525893000753,0.6220648053771249,3
243,319.1700953876526,0.5434782608695652,1.3361896587359052,0.2741384252010348,2.0,1.0000084317742983,0.44,3,0.8528650325242682,0.22431050534196412,1.3333333333333333,0.5,0.54,1,1.2077415135510419,0.35993809742231264,2.0,0.5,0.5392156862745098,2,50,42,12.504196253631626,10.087880329874242,54.05915079055236,0.47759815745037026,3
244,319.9327673289301,0.4807692307692308,1.4218324758490748,0.38731821237620556,2.9999999999999996,1.0000252957494709,0.48,1,0.823260190671333,0.28181930157364715,1.5,0.33333333333333337,0.5,2,1.25135451978516,0.6084322862986957,3.955345699831366,0.4,0.49504950495049505,2,50,54,14.266810038688119,12.567162732480224,68.22620653352075,0.3733630940518954,3
245,320.6046797653333,0.43859649122807015,1.3808266523092836,0.2660272849253489,2.0,1.0000829193223102,0.62,2,0.8874433750712154,0.25897766945148887,1.4999999999999998,0.6666666666666666,0.62,1,1.14615514241441,0.44116337885648216,2.124822934232715,0.39999999999999997,0.5841584158415841,3,50,64,16.0617929167219,17.868746734220515,100.47207322795195,0.38327535793473294,3
246,321.28850870246265,0.42857142857142855,1.3668574105991502,0.3943881887205194,2.8491892579295928,1.0000168636907873,0.5490196078431373,2,0.9417695060402975,0.3500548029119764,1.4999999999999998,0.35007847676597253,0.6274509803921569,3,1.1468736450108674,0.6071965939480248,3.4381450252951096,0.2014404711300534,0.5742574257425742,2,51,68,15.844354460979904,16.2816909346573,76.7247605509177,0.6720863039818693,3
247,321.93660623681524,0.4132231404958678,1.4710831969489613,0.5302060801564503,3.5,1.0014787267678582,0.52,2,0.8637355350839357,0.34988268875157963,1.5,0.2857142857142857,0.64,1,1.1981907408713026,0.5458625485316706,2.5,0.5,0.5247524752475248,2,50,71,15.207376005034751,14.46325640525204,80.01509147177558,0.6634580852738262,3
248,322.58538846630415,0.45871559633027525,1.42293777293485,0.5331523860842302,3.5526315789473686,1.0030364572315071,0.54,2,0.8394917391778479,0.24813003471469242,1.4999999999999998,0.28148148148148144,0.58,2,1.2089906636804002,0.7877399323145459,5.0,0.4,0.6039603960396039,2,50,59,13.472136757677106,14.391490155019001,103.53201400774962,0.22022715545545601,3
249,323.38826272788197,0.4214876033057851,1.5085867671763944,0.3598642903396679,2.5,1.0066517655047533,0.5686274509803921,1,0.7926764884647405,0.29375043756852626,1.4999999999999998,0.3333333333333333,0.5686274509803921,3,1.1876322811517026,0.47175317025406444,2.3886593591905565,0.4,0.5544554455445545,1,51,70,13.673507275973089,12.79617210310555,73.33759028395478,0.4896570228231277,3
250,323.9156407357942,0.5975609756097561,1.5695015245319606,0.865832714393094,4.500000000000001,1.0000913517957655,0.5102040816326531,1,0.8651197455664865,0.3443430933097046,1.5,0.25,0.5714285714285714,3,1.1712195594116688,0.6200472562226573,4.500000000000001,0.4378084598088814,0.504950495049505,2,49,33,14.559490226851484,14.14036675475308,74.22782430114528,0.7124156090373536,3
251,324.80513570364866,0.3937007874015748,1.3329879577303019,0.28765213179491267,2.0,1.0008340283569643,0.52,2,0.934891217095409,0.2623687309606113,1.666726809355195,0.6666666666666666,0.58,1,1.1762917417226169,0.367661506445529,2.1989881956155144,0.6,0.5841584158415841,2,50,77,14.595155294923904,14.601217881376968,89.3560543506904,0.4750789408087999,3
252,325.5827374154475,0.423728813559322,1.350355667765186,0.2717811018852958,2.0,1.000167256750356,0.7,3,0.8358455070363321,0.20687774164536896,1.1977406725248494,0.5,0.76,2,1.0354737226616524,0.387355088572696,2.029055728855911,0.5,0.6138613861386139,1,50,68,15.623667488988957,13.87075314570137,64.6102316380483,0.17153716798403296,3
253,326.29144505806244,0.4594594594594595,1.3225211210934569,0.3406076026747548,2.5,1.0008347245409015,0.5490196078431373,1,0.9177008007812529,0.282760102982874,1.5,0.6,0.5490196078431373,1,1.184219473419487,0.40842897947920714,2.173001686340641,0.4,0.5544554455445545,2,51,60,16.086535152406725,19.005266491000977,136.43107635176358,1.2006664815842898,3
254,326.98888766008383,0.4358974358974359,1.3202976499298293,0.2309507460264552,1.6666666666666667,1.000050592778724,0.5686274509803921,3,0.8817049202221195,0.2302731443743087,1.5,0.6,0.6274509803921569,1,1.2499103516517323,0.45113233661494384,2.5,0.5,0.6336633663366337,2,51,66,14.127840256219889,12.810413344816727,70.5738751743247,0.722965719651135,3
255,327.75676969896585,0.46296296296296297,1.3704565123713777,0.24991536824481253,2.0,1.0057795901641675,0.54,2,0.9458910049394549,0.32846889544270247,2.0,0.6666666666666666,0.68,3,1.1732321580073417,0.3822639170062361,2.0,0.5294122898643884,0.5544554455445545,2,50,58,16.625604476180506,16.175777032667913,76.54059812644304,0.47853944456022557,3
256,328.48650613315976,0.4857142857142857,1.4152065241391423,0.280578295691524,2.0,1.0163710973782665,0.6666666666666666,2,0.9314780921673149,0.33803746301964055,1.6666666666666665,0.5,0.5882352941176471,3,1.1145296188578968,0.5119176513293296,2.4130016863406407,0.5,0.6470588235294118,1,51,54,13.845488567535337,19.75237679217219,176.25522486206515,0.8796590248499776,1
257,329.28998424477635,0.43859649122807015,1.406667536451278,0.3527181196059909,2.5,1.0072091670250172,0.66,1,0.8942401734790519,0.2810072666439736,1.5,0.5999999999999999,0.66,3,1.054447953619756,0.4512986261931539,2.5,0.444184978104473,0.5841584158415841,2,50,64,15.759464159654524,18.020137392118475,94.66651368119628,0.6717886572427495,3
258,330.05950414133787,0.4473684210526316,1.3609976105068526,0.34946337309339814,2.5,1.000050592778724,0.5294117647058824,1,0.9903942801533985,0.5337180609844484,2.5,0.39999999999999997,0.5294117647058824,3,1.1674207104982761,0.43011391854157,2.5,0.6049401349072513,0.6237623762376238,1,51,63,17.62792423055253,18.668190264090263,104.38249287338546,0.6811754546370542,3
259,330.7643984233834,0.5257731958762887,1.4490412694412242,0.3639127468515044,2.5,1.0000660483417652,0.47058823529411764,2,0.8618504984307039,0.3295742067853247,1.5,0.4,0.5490196078431373,1,1.2480014858394841,0.4135428658718401,2.5,0.4,0.6336633663366337,2,51,46,14.997640106329333,13.137910161752693,59.49651145407154,0.8489994110716517,3
260,331.5545817450908,0.5050505050505051,1.4516055580490217,0.4563225508313644,2.5,1.0005413362992,0.68,3,0.9181230296115037,0.367094714835492,1.5000031618953666,0.39999999999999997,0.62,3,1.1629917007748207,0.4497412970803508,2.5,0.4,0.6831683168316832,3,50,49,14.675487965560185,16.12990654578966,119.82312593137303,0.3080584360149984,3
261,332.35598132348684,0.504950495049505,1.341733777623932,0.2821569525317763,2.0,1.0000084317742983,0.47058823529411764,2,0.9120499241900999,0.2429726194000834,1.5,0.5,0.6078431372549019,2,1.1101091081017587,0.41079857750987137,2.237879426644182,0.5,0.5148514851485149,3,51,50,15.585739708362588,13.437637248890717,63.811910240761094,0.6228964600959022,3
262,333.1589553174033,0.42735042735042733,1.6101224950175723,0.8093390909532246,4.0,1.0000168636907873,0.54,1,0.8229492808391088,0.23621987168903583,1.2025698437019146,0.25,0.72,3,1.1740484737982515,0.48684875149560636,2.666666666666667,0.5,0.6237623762376238,3,50,67,12.859555520490344,10.69076587531765,47.470278070349465,0.42379240200835205,3
263,334.00442287025624,0.49514563106796117,1.5870349821631462,0.9069890452379907,5.5,1.0004835700481987,0.5686274509803921,1,0.8530831333818301,0.3082889995844128,1.4999999999999998,0.1818181818181818,0.6470588235294118,3,1.2354692538198104,0.7187259111269572,3.6666666666666665,0.5,0.5841584158415841,1,51,52,13.764338954925178,12.924131502994564,62.85270357213416,0.4301162633521288,3
264,334.6927622049725,0.4537037037037037,1.5541597858691396,0.6824557774050053,3.4999999999999996,1.000033727665961,0.5102040816326531,3,0.850558150866397,0.35466058996278443,1.5,0.19999999999999998,0.5714285714285714,3,1.292957458365473,0.7168753165544138,5.0,0.5,0.5544554455445545,1,49,59,15.508237189532379,13.27803177323872,76.07012837947586,0.4763402145525839,3
265,335.63203885734845,0.3953488372093023,1.442391114290351,0.17600087817109142,1.6666666666666667,1.0151134930643126,0.5294117647058824,3,0.905945831552533,0.33172179187603756,1.5,0.6,0.5686274509803921,3,1.1441789160885019,0.5075169926152602,2.5,0.19481069258194753,0.6138613861386139,1,51,78,13.890940201623511,13.772309588233213,78.22671545864438,0.22022715545545601,3
266,336.36456874200377,0.46226415094339623,1.308670699645539,0.2699354586033859,2.0,1.0056289610683569,0.5714285714285714,1,0.986684908781368,0.3329031336280983,1.5,0.5,0.5306122448979592,1,1.2911789338023563,0.4757617827564655,2.545902192242833,0.5,0.6138613861386139,1,49,57,15.833113959429506,21.438721410050224,159.7200687725953,1.0701385457732402,3
267,337.2559366963591,0.4214876033057851,1.4829746656490028,0.7021216582244704,4.5,1.0000913517957655,0.5098039215686274,2,0.8833371665718248,0.2760849374181405,1.4999661705006768,0.22222222222222224,0.6274509803921569,3,1.3883982348974107,0.7949684583413161,4.5,0.3333333333333333,0.6176470588235294,2,51,70,12.922670354263794,12.558602088670966,83.86550958519511,0.2220360331117442,3
268,338.1134162749303,0.4473684210526316,1.4243467960406824,0.4871231865329068,2.9999999999999996,1.0000252957494709,0.6666666666666666,1,0.9337712170272464,0.3250268801290107,1.5,0.33333333333333337,0.6862745098039216,2,1.2020265037900983,0.46809796790760294,2.9999999999999996,0.6666666666666666,0.6568627450980392,2,51,63,12.936200665933761,10.434848287613661,45.44209227595599,0.26683328128253214,3
269,338.7576566535974,0.504950495049505,1.448146038617984,0.2801323742624606,2.0,1.0033476202482001,0.6470588235294118,2,0.8612496725352452,0.30651348975361004,1.5,0.5,0.6078431372549019,2,1.2284850603157096,0.4527397864405001,2.300879964656387,0.6666666666666666,0.6435643564356436,1,51,50,12.72889212545959,12.690286992400724,65.1647512466076,0.20615528128087476,3
270,339.52631021513173,0.41379310344827586,1.4050353839001104,0.26973720926798955,2.0,1.0000084317742983,0.4166666666666667,2,0.8952567897610473,0.33006571490368697,2.000090214032793,0.5657475718903122,0.5625,1,1.2567462062298196,0.4312789755714633,2.6543212478920744,0.5999783494134044,0.504950495049505,1,48,68,16.957619425833172,14.778122991392376,76.59983930694564,0.7481722362839827,3
271,340.1680692737186,0.45871559633027525,1.375832302703889,0.2781832371569737,2.0,1.0003330522765599,0.4,1,0.7970424036744128,0.197660026477942,1.1229719745687183,0.5,0.6,1,1.2935364733689185,0.5096746078160799,3.595320404721754,0.4,0.5643564356435643,3,50,59,15.262292869939788,16.942984981874645,100.49144625983241,0.2668332812825151,3
272,341.15955341194376,0.41379310344827586,1.303519734346557,0.3084969940858024,2.0,1.0000084319164901,0.4375,3,0.8993070698267475,0.29469839335975645,1.4999999999999998,0.5,0.4791666666666667,1,1.1202734008774267,0.41426222928310236,2.4444350758853286,0.2857142857142857,0.49504950495049505,2,48,68,16.619930178635503,16.52474927718334,95.92491945084022,0.7544606802730529,3
273,341.9860563962489,0.4811320754716981,1.374457787188411,0.35958644867216244,2.5,1.0000252957494709,0.5490196078431373,1,0.9055898246928336,0.31276420427775925,1.5,0.39999999999999997,0.6470588235294118,3,1.1515015443759435,0.7629851165654243,5.0,0.5915489684732371,0.5686274509803921,2,51,55,17.879345968702726,15.623876136877769,87.45332125656859,1.2986716613013172,3
274,342.8658418419974,0.3951612903225806,1.3159745946159433,0.2008981184523113,1.5,1.000050592778724,0.5510204081632653,1,1.0316578459200196,0.32956074682902603,1.5,0.6666666666666666,0.6122448979591837,1,1.1506109093774182,0.37554693373056913,2.0,0.3333333333333333,0.5742574257425742,2,49,75,12.716295919142018,11.846959069904589,64.02866430771489,0.8475848040166947,3
275,343.53012151105327,0.5051546391752577,1.3491629233456637,0.28246746113132987,2.0,1.0002080442853187,0.5510204081632653,1,0.8456414447068448,0.23468784200987153,1.4999999999999998,0.5,0.6122448979591837,1,1.1925127026734623,0.3681602742095326,2.0,0.5,0.49504950495049505,3,49,48,16.167691388183876,14.896480118795601,94.82786341937076,0.91741017237769,3
276,344.2208424703798,0.4807692307692308,1.3386259766998336,0.21486699681171328,1.5,1.0033444816053512,0.64,1,0.9876794024517994,0.3951179165132818,2.0,0.6226422113917929,0.56,2,1.1830630685258328,0.4426336157703609,2.8329468802698146,0.5,0.6831683168316832,2,50,54,14.83820588404377,15.365071318005699,90.73038836005595,0.3324154027718722,3
277,345.1865884865373,0.4146341463414634,1.3714424815518471,0.22638510900777226,1.6666666666666665,1.0005328998893424,0.6862745098039216,3,1.0642331850418527,0.3971788397003309,2.0,0.6000000000000001,0.6078431372549019,3,1.1993751626993323,0.4710612185510398,2.5,0.5,0.6862745098039216,2,51,72,12.841294769494777,11.593204972297809,57.60127719897297,1.1313868403817824,3
278,345.9892565265749,0.45132743362831856,1.411306103591621,0.46101578638856516,3.0,1.000167256750356,0.5294117647058824,1,0.8027660348830892,0.21558912568175034,1.0926190666964677,0.3333333333333333,0.6078431372549019,2,1.2509517657338858,0.5218195840288522,3.0,0.4,0.504950495049505,3,51,62,12.42364919157864,10.939446241732881,64.70404541514976,0.1499999999999943,3
279,347.1513895725231,0.3875968992248062,1.5145486076623025,0.4608160895083395,3.0,1.0016557365489034,0.54,1,0.7955040236433043,0.23595026427339552,1.5,0.3333333333333333,0.56,1,1.2523681121204866,0.5274266608733184,3.0,0.5,0.5346534653465347,1,50,79,12.67740399080567,10.364293353053371,51.40393477855322,0.6890505881961515,3
280,347.89528096378905,0.49514563106796117,1.3401150928094385,0.24438131568243096,1.8194475297958848,1.0000168636907873,0.49019607843137253,3,0.8173565060837352,0.2519765192925239,1.5,0.49972741598875586,0.5882352941176471,3,1.2522282159116314,0.5018970629982824,3.5706155143338956,0.5,0.5588235294117647,2,51,52,14.977171161676878,13.369726139528769,66.29369326234624,0.7440720662234843,3
281,348.8317216650182,0.4358974358974359,1.5802571889099521,0.8790953812458523,5.5,1.0002587165689683,0.5098039215686274,2,0.8906348889856623,0.3888001318114762,1.5499395189115028,0.2727272727272727,0.6274509803921569,2,1.3842662678657722,0.7778369593955625,5.5,0.39999999999999997,0.5346534653465347,2,51,66,15.844898823167224,18.178776197314754,116.630024015301,0.4810405388322193,3
282,349.505374247779,0.5208333333333334,1.383031879543059,0.37874198252174557,2.0,1.0000084317742983,0.56,3,0.9679458813693202,0.3581511433035524,1.5,0.5,0.6,1,1.1664487661247174,0.4813022543507183,3.0,0.6,0.5841584158415841,2,50,46,15.146288849721403,15.464083714769354,70.61839135355247,0.264007575648886,3
283,350.31074686164396,0.5154639175257731,1.4066253262463453,0.40498858366326895,2.654233832563112,1.0000084317742983,0.58,2,0.9363219619070742,0.3232904659262835,1.5,0.4784828846070201,0.64,3,1.1619852521836072,0.5604821043884867,3.877065767284992,0.6666666666666666,0.48514851485148514,3,50,47,16.40478219177063,13.39585571468795,72.0161013829582,0.9394147114028067,3
284,351.03058617230306,0.625,1.3737026898782578,0.21379419056514598,1.7983655604366648,1.0118143459915612,0.6,1,0.907583388218896,0.2650805825364548,1.5,0.6285940208359393,0.62,1,1.1052086248824133,0.4639329311556118,2.6802276559865095,0.39999999999999997,0.5643564356435643,2,50,30,14.844961153086766,14.43188226520629,86.52987283074576,0.06030132668528764,3
285,351.9690391466223,0.38461538461538464,1.4705864922417222,0.503449660292673,2.5000338294993236,1.0005075906597694,0.62,2,0.7981451897117149,0.20902456555355017,1.146961050670906,0.4,0.7,1,1.217958019253297,0.5605083532409604,2.691365935919056,0.39999999999999997,0.693069306930693,1,50,80,14.591314902856967,11.158756485193264,48.417304497162775,0.19235384061671137,3
286,352.85358407276914,0.4854368932038835,1.3843986805296178,0.321815997500583,2.5,1.0000505902192243,0.46,1,0.8284022952197084,0.23208205267472487,1.4999999999999998,0.39999999999999997,0.52,3,1.2798660504507626,0.8243443842049077,5.776172006745362,0.5,0.48514851485148514,2,50,53,13.547503703935675,11.938136941150272,53.841102289964155,0.3080584360149912,3
287,353.5147557175263,0.5263157894736842,1.3983660582992334,0.3497755733643534,2.5,1.0035,0.38,1,0.8715692396382902,0.40001015264587186,2.5,0.39999999999999997,0.42,1,1.1979944592612672,0.5147071945777827,3.0536216156050866,0.3999945873533511,0.44554455445544555,3,50,45,18.70388489576768,24.31515336884778,165.0177770011946,0.5420332093146962,3
288,354.28866822347857,0.45454545454545453,1.3718483296356974,0.26440719651409095,2.0,1.004730647351743,0.64,2,0.8670349457452581,0.27782715455262297,1.4999999999999998,0.6126659648042516,0.62,2,1.0678215509687208,0.35947062674025254,1.5,0.3999945873533511,0.6534653465346535,2,50,60,15.26349236731142,15.38679257926226,93.03307865241817,0.8633075929238572,3
289,355.1745819337421,0.46788990825688076,1.331430113317396,0.3129933258194251,2.1140457197620997,1.0000252957494709,0.49019607843137253,2,0.8627268347776722,0.19651366013024762,1.1975591151792526,0.6510834698929604,0.6274509803921569,1,1.149713716163827,0.4062267736312619,2.2839586846543,0.25,0.5445544554455446,2,51,58,14.604849300664972,16.707154550940164,81.92187132403856,0.5008991914547278,3
290,356.17448235857273,0.43478260869565216,1.4517236199337513,0.2496819609266804,2.0,1.006624205678307,0.58,3,0.8628210675788881,0.3873171631515491,2.0,0.5,0.64,2,1.1594368513316027,0.5338929162824094,2.911741146711636,0.5,0.6138613861386139,1,50,65,14.511950617881894,14.606876082468096,71.99510350799156,0.1612451549659689,3
291,357.1594897882013,0.4854368932038835,1.5082766678235615,0.42707111583112956,2.5000338294993236,1.000167256750356,0.54,3,0.9574747102826949,0.3616819605026328,1.5,0.39999999999999997,0.58,3,1.2846370479357296,0.5921786858945742,3.0,0.5,0.5841584158415841,3,50,53,15.205036289628932,19.865744809488913,181.80733590153864,0.47269338501392,2
292,358.33458359330984,0.40476190476190477,1.4403969410996231,0.2732276558761187,2.0,1.000008431703204,0.49019607843137253,2,0.9331095979110695,0.4262358657393834,2.0,0.5,0.5098039215686274,3,1.1240235858325065,0.4757272797893112,2.7130522765598655,0.45514064882485933,0.5346534653465347,1,51,75,14.37806314000918,13.574903605707277,62.784308137322334,0.3114482300479511,3
293,359.23880773242246,0.4132231404958678,1.3804165416160012,0.337154518418383,2.0,1.0019374169276172,0.48,1,0.8804965979988472,0.25951586853774516,1.5,0.5,0.52,2,1.2123957796996756,0.5540793826658496,3.112327150084317,0.5,0.5247524752475248,3,50,71,13.24848959809314,13.275721716653068,83.37549301094083,0.44419055595540957,3
294,359.968810904885,0.4672897196261682,1.345520176965015,0.28712122878698326,2.0,1.0000913517957655,0.52,1,0.9087645603660678,0.3211805295955082,1.5,0.5,0.52,3,1.1813748193717863,0.3790579149716096,2.0,0.5,0.5544554455445545,2,50,57,15.873739862283879,15.872300950886686,99.14434301296725,0.4455333881989077,3
295,360.95549031532937,0.4473684210526316,1.3989664878780388,0.23416410693071932,2.0,1.0003247177696528,0.5098039215686274,1,0.8766752260364172,0.3335641844834955,1.5,0.5,0.5294117647058824,3,1.1166870856560063,0.45588236888259265,2.5,0.5,0.49504950495049505,2,51,63,15.505220434259849,16.763106232813907,112.488156044828,0.1612451549659689,3
296,361.8468970244933,0.45045045045045046,1.4586893539069536,0.448255100583046,3.0000676589986472,1.01337511813458,0.62,1,0.9718708114606991,0.35957928191921373,1.5,0.33332581583635906,0.58,1,1.1912939088138446,0.7028081816477924,3.815160202360877,0.33332581583635906,0.594059405940594,3,50,61,14.716206391981526,14.622008700563036,74.06444134178213,0.3041381265149138,3
297,362.60355381699185,0.5204081632653061,1.528720269297504,0.4909365822973551,3.5,1.0000168636907873,0.37254901960784315,1,0.8463956862850116,0.31533609359003556,1.5,0.2857142857142857,0.49019607843137253,2,1.3330454620039156,0.6108192039246124,3.5,0.6666666666666666,0.5490196078431373,3,51,47,15.256318396643055,18.535820394251214,111.85513632976821,0.19104973174541973,3
298,363.4798867300069,0.4473684210526316,1.5238940474572131,0.4912612169926855,3.0,1.000167256750356,0.45098039215686275,3,0.7825676362049051,0.2979040482509777,1.4999661705006768,0.3333333333333333,0.47058823529411764,3,1.2019059739499447,0.6250336332717081,3.0,0.5,0.5588235294117647,1,51,63,13.085449665679963,13.643759734603565,94.8330661818248,0.3352610922848045,3
299,364.44542111415115,0.45535714285714285,1.3696661600865783,0.2602840368300832,2.0,1.0105375787188147,0.47058823529411764,3,0.8837467027950646,0.25628124252835943,1.5,0.5,0.5882352941176471,3,1.229104526781285,0.7116956084757333,4.996526138279933,0.5,0.49504950495049505,2,51,61,18.0510708190235,19.96809712836921,124.29158722854471,0.8255639515225615,3
300,365.27080387024455,0.43103448275862066,1.370779401002256,0.24312777782838352,1.9067832264501354,1.0187456903028829,0.58,3,0.991565758763801,0.31014120541381796,1.5,0.6666666666666666,0.6,1,1.162934574834623,0.4680590058430015,2.7445404721753794,0.4,0.5742574257425742,3,50,66,17.180535538630057,18.4693882353264,112.13822273258573,0.4396589587396057,3
301,366.3044114481959,0.4214876033057851,1.4523898519196348,0.3128114544034836,2.5,1.0124029265044434,0.4117647058823529,3,0.8017685433462427,0.25069098271315615,1.5,0.5,0.5882352941176471,2,1.2569772829873118,0.464714492119314,2.5,0.5,0.5686274509803921,1,51,70,14.416520480620962,14.613708160928761,82.94887518815004,0.17086251783231274,3
302,367.38555810353864,0.4,1.3090986589738443,0.2599839765137398,2.0,1.0000084317742983,0.54,3,0.984115718358533,0.25734336014278936,1.5,0.6666666666666666,0.68,3,1.1030320679513586,0.3701846074020202,2.0,0.5,0.5148514851485149,1,50,75,14.945021892613761,15.294419756612797,86.12160279037684,0.43965895873961247,3
303,368.4734305522235,0.36496350364963503,1.5749477362980613,0.706381332563786,4.5,1.0072006745362563,0.5,2,0.8585571593032915,0.27340952599890445,1.4999661705006768,0.2222222222222222,0.58,3,1.1385581093042936,0.4150613745425381,2.25,0.25,0.5544554455445545,2,50,87,10.791016961449657,10.222221177486814,48.26164687940777,0.6580273550544791,3
304,369.6579525590188,0.3893129770992366,1.3569318287600665,0.37124981409626806,2.3212801881960123,1.000025295109612,0.45098039215686275,1,0.9293965897607334,0.2274166901071768,1.4999999999999998,0.5,0.6274509803921569,3,1.111684183445021,0.48511166247037063,2.9825042158516024,0.5,0.47058823529411764,3,51,80,15.5175255329815,13.802303608436667,66.92053885592145,0.19235384061671137,3
305,370.66231782968066,0.4065040650406504,1.3359719650710526,0.2915634367220046,2.0,1.0010424008136634,0.54,3,0.9463446022592632,0.33696473955216383,1.5,0.5,0.52,1,1.2379573102004227,0.461653586628702,2.481483979763912,0.6512719185972098,0.5784313725490197,2,50,73,14.142888444400542,13.038067087558735,66.40414921835284,0.41484937025382485,3
306,371.49545880048345,0.5368421052631579,1.3332380844557867,0.35895593785866486,2.5,1.0000252957494709,0.6274509803921569,1,0.9564322688925968,0.2970730344483049,1.5,0.39999999999999997,0.7058823529411765,2,1.1846031886674888,0.3912535278827691,2.5,0.4,0.6732673267326733,3,51,44,14.776239138123813,12.714879554485616,60.58961577966852,0.15132745950422255,3
307,372.4484558824546,0.46296296296296297,1.408899358206027,0.3339287709509583,2.5,1.0001588236368926,0.4,1,0.8152955862604017,0.23405234052580098,1.4999999999999998,0.39999999999999997,0.5,3,1.244758106068827,0.49213245354236074,2.6913575042158517,0.5,0.4752475247524752,3,50,58,14.331299316207936,12.518074718670524,73.01407353385773,0.438429298747243,3
308,373.48998787159667,0.42857142857142855,1.3781606202483252,0.23001870758217494,2.0,1.0020910623946038,0.5294117647058824,1,0.7914616097745892,0.14944061507796622,1.0333033303330332,0.6666666666666666,0.6078431372549019,3,1.255251793575379,0.5292890076711506,3.202466273187184,0.39999999999999997,0.5643564356435643,2,51,68,12.907734733229397,11.992908811213633,61.54968630878851,0.9482615672903526,3
309,374.69212198628037,0.43478260869565216,1.361732564191272,0.26198571139376864,2.0,1.0003836424957842,0.58,1,0.9466355013547528,0.29451594766294587,1.4999999999999998,0.6666666666666666,0.62,3,1.1247563647561072,0.37901325480800097,2.0,0.5,0.6534653465346535,1,50,65,14.712814315427241,16.489812905864223,88.56333307621803,0.6800735254367472,3
310,375.74256248694815,0.45871559633027525,1.401246303210417,0.3356451172704388,2.4246106388851736,1.000050592778724,0.48,3,0.9882192029485343,0.34527753787722887,2.0,0.5,0.42,2,1.2714069395233862,0.6366884757659625,4.002369308600337,0.4612366498032603,0.42574257425742573,3,50,59,16.205716118973555,13.573302157755835,63.06313519167995,0.8766413177577469,3
