Branch Order Table.

j, binMax, BifPercent,DRmean,DRstdev,DRmax,DRmin, DRuf, DRcurve, PDRmean, PDRstdev,PDRmax,PDRmin, PDRuf,PDRcurve, TRmean,TRstdev,TRmax,TRmin,TRuf, TRcurve,Nbifs,Ntips,BPLmean,BPLstdev,BPLmax,BPLmin, BPLcurve
29,29.5,0.38235294117647056,1.4848419923799663,0.05023976631001397,1.5,1.3333634046775975,0.717948717948718,2,0.8750061081464321,0.38576504502638526,1.5000338294993236,0.6666666666666666,0.7948717948717948,1,1.2368159065304096,0.628386136280785,3.0,0.11764705882352941,0.6372549019607843,2,39,63,9.678404524648514,8.455214102758971,37.137318035235545,0.13416407864997976,3
30,31.5,0.3767123287671233,1.6132089036478021,0.2667998662327017,2.5,1.3303579091923439,0.5454545454545454,1,0.8515846167548459,0.37828699560198875,1.5,0.5,0.6181818181818182,2,1.0653031089748253,0.45650005516375985,2.0,0.5,0.636986301369863,3,55,91,7.771833112823848,8.104813596406812,49.15304355618846,0.33241540277190007,3
31,34.5,0.38,2.114042803352999,1.1084200993802378,5.000112767540991,1.4999999999999998,0.5,1,0.5859358649258434,0.29773433716039505,1.4999999999999998,0.1999954894000902,0.5789473684210527,1,1.4691824203091917,1.1858255486808524,7.500000000000001,0.5,0.57,3,38,62,6.113017232372764,5.884872912404709,31.52796707429201,0.2121320343559644,3
32,48.5,0.4024390243902439,1.5769230769230769,0.1877669040497027,2.0,1.4999999999999998,0.6060606060606061,2,1.1893939393939394,0.8199685877205815,3.0,0.5,0.6666666666666666,3,1.1371806437696514,0.9167251972691615,5.0,0.3333333333333333,0.6829268292682927,1,33,49,6.280497248350774,7.467307225741068,43.51450588725284,0.19104973174541973,3
33,49.0,0.0,1.0,0.0,0.0,1000.0,1.0,1,1.0,0.0,0.0,1000.0,1.0,1,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.5,1,0,2,8.168129804002671,0.0,11.53516772022543,4.801091887779912,1
Path Length Table.

j, binMax, BifPercent,DRmean,DRstdev,DRmax,DRmin, DRuf, DRcurve, PDRmean, PDRstdev,PDRmax,PDRmin, PDRuf,PDRcurve, TRmean,TRstdev,TRmax,TRmin,TRuf, TRcurve,Nbifs,Ntips,BPLmean,BPLstdev,BPLmax,BPLmin, BPLcurve
1,19.631452723041882,1.0,2.6751887743681797,3.663717637835012,16.270830599658836,1.25,0.2727272727272727,1,0.8649041950017758,0.40697471867491675,1.5,0.14377144977274833,0.4090909090909091,1,1.446835931315662,1.2984670085153494,7.797761287888316,0.06145967741935484,0.3875,2,22,0,31.652086052259456,32.21867856476284,191.32244706101432,0.30413812651491046,3
2,37.708578083461944,0.8333333333333334,1.6937723649595462,0.3720330684788737,2.5,1.3333333333333333,0.4,3,0.8824829597332576,0.3428370324583671,1.5,0.5,0.675,1,1.1676855053313686,0.545435354913941,2.5,0.2876989247311828,0.4074074074074074,1,40,8,23.21809147804341,19.958697698382714,103.7027372066547,0.7671027192562971,3
3,54.945520088332486,0.7272727272727273,1.6590893713863941,0.4919388982623332,3.5,1.3333333333333333,0.45,2,0.7857142857142857,0.3620691982320369,1.5,0.2857142857142857,0.625,2,0.933749458735335,0.45343754323232927,2.0,0.25,0.5061728395061729,3,40,15,27.35658790393691,19.6225541830242,106.5057164654646,1.902761151589976,3
4,69.78857785625968,0.6612903225806451,1.6111125729549558,0.29841769914781263,2.5,1.25,0.5609756097560976,3,0.9693869818668052,0.38541817039006127,1.5,0.5,0.6585365853658537,3,1.247143956917198,0.5840266505251235,2.5000338294993236,0.5,0.5679012345679012,1,41,21,29.52788441710287,26.648712631378093,148.32013563914006,2.1666305834100683,3
5,77.79612826545372,0.7142857142857143,1.71969389428794,0.40949994927026767,3.0,1.3333333333333333,0.45,2,0.8362745098039215,0.41517379619353584,1.6666666666666667,0.5,0.575,3,1.1820224971113729,0.5620497501802914,2.5,0.5,0.48148148148148145,3,40,16,22.35382270220844,17.950739757627932,99.22528739039821,1.9845751347830787,3
6,88.56917857589542,0.6119402985074627,1.583333162508103,0.3242861463677297,2.5000338294993236,1.3333333333333333,0.4634146341463415,1,1.0366666666666666,0.45481825944305154,2.0,0.4,0.5121951219512195,1,1.1562007252494801,0.5304232827131332,2.5,0.3333333333333333,0.4691358024691358,1,41,26,26.92849384910149,25.139811100943565,108.4394467746901,1.2361758549186233,3
7,96.70463775346823,0.7192982456140351,1.6527791873402495,0.389839860861193,3.0,1.3333333333333333,0.4146341463414634,2,0.9916633452282443,0.46098379544692486,2.0,0.3333333333333333,0.4634146341463415,1,1.1557042273382767,0.6467095526928727,3.0,0.5,0.5365853658536586,3,41,16,21.700882253649194,19.133085539456637,90.08972488756781,1.6219991602366866,3
8,103.28006674592996,0.6721311475409836,1.6888866335889339,0.2662712598747228,2.0,1.3333333333333333,0.6341463414634146,1,0.9629592041297048,0.5513690269525952,2.0,0.5,0.7804878048780488,1,1.1646235336908521,0.5057706058843254,2.0,0.42856176300019333,0.5679012345679012,1,41,20,21.998553732781748,22.225508385374862,117.36458471762407,0.876969282661755,3
9,109.09366883190393,0.6896551724137931,1.5490156279020406,0.19556564432274337,2.0,1.25,0.575,2,0.961910131787666,0.4254492440848158,1.666726809355195,0.5,0.65,3,1.2246025481515166,0.6832401213687626,3.5,0.4285714285714285,0.5925925925925926,1,40,18,20.02810426918065,19.00180119682941,100.41146037736505,1.3014071735713308,3
10,114.00526976151164,0.6612903225806451,1.6018497636488307,0.2808649475327437,2.5,1.3333634046775975,0.5609756097560976,2,0.9070165547108494,0.3939053657819785,1.5,0.4,0.5365853658536586,2,1.1314083047344565,0.5375728428421356,2.5,0.5,0.6829268292682927,3,41,21,18.878439307090623,16.17581463034309,86.15944088176633,0.3080584360149871,3
11,117.93003882028165,0.7735849056603774,1.5403657513348588,0.2939004082451512,2.5,1.0307894736842105,0.43902439024390244,3,0.8462038354338122,0.3152245317084549,1.5,0.5,0.6341463414634146,1,1.251530300406563,0.5179492838457012,2.5,0.5,0.5802469135802469,3,41,12,20.47470576485886,20.416938168325206,110.81878895423101,0.34525353003263815,3
12,122.54233292096552,0.6349206349206349,1.7216601080223095,0.4004607475835987,2.6032151991231274,1.3333333333333333,0.65,2,1.0849966170500678,0.43888181854937847,1.5,0.6,0.75,1,0.9907394877963215,0.5574725811000649,2.5,0.39999999999999997,0.6666666666666666,3,40,23,22.869650896362607,21.69613670628341,105.66786298119578,1.5493547043850235,3
13,127.17209357794997,0.5970149253731343,1.5416685461256834,0.19720054165820214,2.0,1.3333333333333333,0.6,1,0.9408333333333335,0.4630964622336618,2.0,0.4,0.5,1,1.0296755302119296,0.5085183416028773,2.0,0.3333333333333333,0.49382716049382713,1,40,27,19.587168546870586,17.892016948631174,87.29477798692417,1.4971802455644283,3
14,131.32681642318045,0.6307692307692307,1.6458317671810674,0.37850620759412623,3.0,1.3333634046775975,0.4146341463414634,3,0.9700045107016397,0.5048285716661489,2.000090214032793,0.3333333333333333,0.5121951219512195,1,1.2262781478782834,0.5941954986400692,3.0,0.5,0.6790123456790124,1,41,24,20.08977883426394,19.27322951103091,100.5798795275604,0.9360711747392919,3
15,134.8416273902047,0.6721311475409836,1.7372458184642021,0.8291646090497833,5.0,1.25,0.5365853658536586,2,0.8166666666666667,0.3754300366490415,1.6666666666666665,0.19999999999999998,0.5609756097560976,3,1.2012168658911966,0.8261228941954534,5.0,0.39999999999999997,0.5802469135802469,1,41,20,20.49429148394245,19.184488971011028,82.0096376368582,0.3047950130825576,3
16,138.63513516065535,0.6896551724137931,1.5648148148148149,0.23666313784229775,2.5,1.4999999999999998,0.55,1,0.9102564102564101,0.446049452370602,1.6666666666666665,0.39999999999999997,0.675,2,1.2714266383143245,0.6104819129121704,2.9999999999999996,0.5,0.5679012345679012,3,40,18,18.990016706835863,17.12858456414244,91.9629686308149,0.43965895873961247,3
17,141.4878153090042,0.6779661016949152,1.891304347826087,0.6328720322645499,3.5,1.4999999999999998,0.425,3,0.8510025062656641,0.6280387532663526,3.0,0.2857142857142857,0.525,1,1.436666666666667,0.968284417226508,4.5,0.5,0.6296296296296297,3,40,19,16.299461790922077,14.67543963089064,77.00583282335867,0.3220248437620923,3
18,144.69159423304205,0.5540540540540541,1.6862762787065253,0.44830688767082677,3.0,1.3333333333333333,0.5853658536585366,2,0.9374999999999999,0.45184805705753195,2.0,0.5,0.6097560975609756,2,1.2192687189896254,0.6354385074827311,3.0,0.5,0.6049382716049383,1,41,33,19.259773155928286,19.855404583214412,93.99034290282462,0.31400636936215187,3
19,148.9497526964405,0.5324675324675324,1.666662156066757,0.32884119526779454,2.5,1.25,0.6341463414634146,2,1.0023832655612803,0.5430226524796392,2.0,0.5,0.6829268292682927,3,1.0112507599029918,0.4350643940523459,2.0,0.5,0.5185185185185185,1,41,36,15.280153694805165,12.47035742443052,56.161805122925564,0.6161168720299743,3
20,150.90922253000332,0.6666666666666666,1.6328125,0.3274546724357434,2.5,1.125,0.6,3,0.9920634920634921,0.5227979835950641,2.0,0.5,0.65,3,1.1189237568016628,0.5294622328933625,2.5,0.5,0.6172839506172839,1,40,20,18.759112120696223,19.573662220074272,86.10803695121045,0.30805843601499827,3
21,154.27279427582664,0.5633802816901409,1.7272727272727273,0.26111648393354675,2.0,1.4999999999999998,0.725,1,0.9777777777777777,0.5112491187040437,2.0,0.5,0.625,3,1.1178224347003525,0.525668552929518,2.0,0.39999999999999997,0.5925925925925926,3,40,31,16.428227743957915,15.810416235724018,86.40205165835349,0.6258594091327528,3
22,156.5094658487008,0.6612903225806451,1.6500825396825396,0.37669212751075287,3.0000676589986472,1.3184,0.4878048780487805,1,0.7943055750775514,0.36251931184996106,1.5,0.49997744750907736,0.5365853658536586,3,1.0503135305041436,0.4973684199911799,2.0,0.33332581583635906,0.5308641975308642,3,41,21,19.252270274015185,16.929046728097823,103.15954313611569,0.9440896491392252,3
23,159.86459038789047,0.5128205128205128,1.5579680727971605,0.2335974527412936,2.5,1.3333333333333333,0.425,2,0.7392174551771136,0.23511267211030584,1.3333634046775975,0.39999999999999997,0.575,1,1.0837486844168367,0.5174362003053931,2.5,0.5,0.5061728395061729,1,40,38,15.185439884964827,16.41059084340515,87.02018104971714,0.22803508501982211,3
24,162.8500701502789,0.47674418604651164,1.6212090458030917,0.263182162046397,2.5,1.4999661705006768,0.4634146341463415,1,0.796668671422951,0.3132179435044986,1.5,0.5,0.6341463414634146,1,1.3112735148186472,0.5259702851331158,2.5,0.5,0.5802469135802469,1,41,45,18.071083473095136,16.231038749037047,91.01143652191425,0.8697700845625927,3
25,165.8152742761003,0.5797101449275363,1.8518499724352226,0.6663953306044573,3.5,1.3333333333333333,0.55,2,0.8644557823129252,0.5276899757651619,2.0,0.2857142857142857,0.65,3,1.0883828132474953,0.6481602532643628,3.5,0.5,0.5925925925925926,3,40,29,17.406227318082184,16.179780889601354,88.02197261962806,0.3080584360149912,3
26,168.71774481529246,0.5,1.6222222222222225,0.31159259793831295,2.5,1.3333333333333333,0.6341463414634146,2,0.9599999999999999,0.5153131271834815,2.0,0.5,0.6341463414634146,2,1.2844827586206897,0.5949178120254377,2.5,0.6666666666666666,0.6419753086419753,3,41,41,20.356581171504004,17.783567016667835,80.7919415114519,1.0460115722349843,3
27,171.8836832034667,0.5324675324675324,1.6945260823404318,0.3371052351789379,2.5,1.3333333333333333,0.4878048780487805,2,0.9155565579336976,0.388957356533792,1.5,0.5,0.6341463414634146,1,1.1950267078164862,0.5518947976122813,2.5,0.39999999999999997,0.6419753086419753,2,41,36,17.62858649824623,14.339728316865978,72.37178756570914,0.8720993528974169,3
28,174.4560965547102,0.6153846153846154,1.7222241016388513,0.46089195721656556,3.0,1.4999999999999998,0.55,2,0.5952380952380951,0.1311326320782405,0.6666666666666667,0.3333333333333333,0.825,1,1.0402119086997301,0.5799582276882179,3.0,0.39999999999999997,0.5555555555555556,3,40,25,20.351844965250873,21.482836152873713,110.68360318563582,1.0580784355856387,3
29,176.9796046321917,0.5714285714285714,1.653482459657941,0.41496882108791905,3.0,1.3333333333333335,0.475,2,0.844298245614035,0.3787981790199761,1.5,0.3333333333333333,0.525,3,1.1967892032333274,0.7433606603119289,4.0,0.3999945873533511,0.5555555555555556,1,40,30,15.469501409726089,14.647582717340654,75.80279653374889,0.46999999999999886,3
30,179.03450712677505,0.6833333333333333,1.6538461538461537,0.42742520713255516,2.9999999999999996,1.4999999999999998,0.6829268292682927,1,0.7678559346607383,0.3238698544649764,1.5,0.33333333333333337,0.6585365853658537,3,1.0961525450192569,0.5776823139138936,2.9999999999999996,0.5,0.6790123456790124,1,41,19,15.011170870888753,14.211881502872826,72.93358342318106,0.31764760348536925,3
31,181.66382711873786,0.5405405405405406,1.624284712033806,0.5776391791726937,4.0,1.1523947368421052,0.5,2,0.7522949921216688,0.3295811667696215,1.5,0.25,0.625,1,1.1558818001815532,0.4720079246277634,2.0,0.39999999999999997,0.5802469135802469,3,40,34,14.537118722495535,15.955373785178578,74.18361880098989,0.6171709649683642,3
32,183.62973263682818,0.6119402985074627,1.574074074074074,0.19985470394013932,2.0,1.3333333333333333,0.5609756097560976,3,0.9679487179487178,0.5459642140991688,2.0,0.5,0.6829268292682927,3,1.0138095238095237,0.4705108771617764,2.0,0.39999999999999997,0.5679012345679012,3,41,26,15.038813010947024,15.475307718498186,93.70796554296379,0.4341658669218373,3
33,185.76025580270698,0.5797101449275363,1.6402233547274245,0.4561285291142753,3.5,1.3333634046775975,0.475,1,0.7834821428571429,0.34591391843126906,1.4999999999999998,0.2857142857142857,0.6,3,1.2260114798782997,0.6048841715327916,3.5,0.4,0.5555555555555556,1,40,29,17.09279730330473,15.681459500369632,73.30739983816188,0.42190046219458205,3
34,187.07253098565116,0.7735849056603774,1.6959334699590984,0.4458103466486723,3.0,1.3333333333333333,0.5853658536585366,1,0.8444425650702009,0.5924338303954586,2.5,0.3333333333333333,0.7073170731707317,2,1.146762736078466,0.642675207874906,3.0000676589986472,0.2857142857142857,0.5555555555555556,3,41,12,14.382221069546572,18.81969377362776,134.9372164868371,0.4455333881989071,1
35,188.65290247229234,0.7068965517241379,1.5069444444444444,0.17573199482943908,2.0,1.25,0.7073170731707317,2,1.057142857142857,0.49310260914964055,2.0,0.5,0.6585365853658537,1,1.0344827586206897,0.5558835922605552,2.5,0.4,0.6419753086419753,2,41,17,16.337059414945074,18.315152937101836,120.11207731521189,0.3324154027718924,3
36,190.4551456341947,0.5194805194805194,1.5640999618333853,0.2849507724342742,2.5,1.3333333333333333,0.675,2,1.125,0.49810245994781094,2.0,0.6666666666666666,0.7,3,1.019998646820027,0.4450588169776082,1.5,0.5,0.691358024691358,1,40,37,14.686830636521254,13.161796541176662,57.36807672563944,1.5487091398968378,3
37,192.5132254276955,0.5324675324675324,1.7391304347826086,0.8599184935485292,5.5,1.3333333333333333,0.43902439024390244,1,0.8553030303030302,0.44992937867813193,2.0,0.2727272727272727,0.5121951219512195,3,1.31078431372549,0.9319152498364845,5.5,0.4,0.5802469135802469,1,41,36,16.598252002145053,16.960944923995676,69.65886557666968,0.4341658669218482,3
38,194.39045643840296,0.625,1.657403648574149,0.38122868807822524,2.6666666666666665,1.3333333333333333,0.55,3,0.913890893645173,0.6570101199927151,2.9999999999999996,0.375,0.625,2,1.1838227069226794,0.6034470532122389,2.6666666666666665,0.3999945873533511,0.5802469135802469,3,40,24,15.522139621372142,21.45217644666838,136.2077390729651,0.4242640687119305,3
39,195.60493279641832,0.7192982456140351,1.625,0.22613350843332272,2.0,1.5,0.7073170731707317,3,1.128205128205128,0.6602252917735248,2.5,0.5,0.6829268292682927,2,1.0424242424242425,0.5143950551154947,2.0,0.39999999999999997,0.5925925925925926,1,41,16,13.490947061351426,12.09254000028065,56.10647919022199,0.31400636936215026,3
40,197.12593984584092,0.6451612903225806,1.5643922479189731,0.19900703747660436,2.0,1.3333333333333333,0.5,1,0.9125009397295082,0.41129815687026394,1.5,0.5,0.6,3,1.1019956619277032,0.49544615289255883,2.0,0.3999945873533511,0.6172839506172839,1,40,22,15.050561656536972,15.476780811158013,83.89652330270218,0.1581138830084091,3
41,198.7844088746934,0.547945205479452,1.5119087893714382,0.17860382165216226,2.0,1.3333333333333333,0.65,2,0.8576917988527336,0.37722335528138873,1.5,0.5,0.675,3,1.189596540540464,0.5755615692521173,2.0,0.39999999999999997,0.6296296296296297,1,40,33,13.707631200263618,13.720801948662437,59.49550363495735,0.7152342223368047,3
42,200.11780168045254,0.6119402985074627,1.6025615002949238,0.2311263329628985,2.0,1.3333333333333333,0.6829268292682927,2,1.0119047619047619,0.4196777646354714,1.5,0.5,0.6585365853658537,1,1.1179066157669741,0.47681000980615573,2.0,0.4,0.5925925925925926,2,41,26,15.491177661265535,15.865910376898068,77.75687399213204,0.6236986451805039,3
43,201.4965006156243,0.5616438356164384,1.483874796125683,0.1792122145164976,2.0,1.0753,0.6097560975609756,2,1.0426134966571279,0.42557252517240607,1.6666666666666665,0.5,0.6585365853658537,1,1.0333339347602186,0.46832493451601676,2.0,0.3333333333333333,0.691358024691358,2,41,32,14.791955181304283,17.18140304820819,89.77797912666351,0.16031219541883895,3
44,202.92922245154259,0.5714285714285714,1.5862102501575126,0.3052930716601987,2.5000338294993236,1.218417340002565,0.55,1,0.8244444444444444,0.4234620476738214,2.0,0.5,0.625,3,1.2004188455221323,0.5481967077470634,2.5,0.5,0.5925925925925926,1,40,30,17.889787394350165,20.604010889364197,128.1457773859732,1.4379809659226401,3
45,204.10621245095206,0.6949152542372882,1.7916624379792514,0.78292119289221,4.5,1.3333333333333333,0.6097560975609756,1,0.9581501529044324,0.45761358700005417,1.5,0.2222222222222222,0.6341463414634146,2,1.2884589361923597,0.6783266618777994,3.0,0.5,0.6790123456790124,1,41,18,15.054455961364942,15.735233860564598,74.82484275625242,0.444072066223495,3
46,205.47610027261737,0.5263157894736842,1.5648892054383137,0.3647122860095921,2.333333333333333,1.0541052631578949,0.55,3,0.8369536510480841,0.4033836385292549,1.666726809355195,0.5,0.725,2,1.1126012966045606,0.5153861131085488,2.0,0.39999999999999997,0.6296296296296297,1,40,36,16.976698166201448,14.665638296740328,62.654983192413795,1.0261091559868285,3
47,207.19821268577414,0.5694444444444444,1.6168402651472897,0.26904251157094555,2.333333333333333,1.3333333333333333,0.5609756097560976,2,0.8541674184502732,0.38793443300027947,1.5,0.5,0.5121951219512195,3,1.0875000000000001,0.5931403511737133,3.0,0.39999999999999997,0.5609756097560976,2,41,31,11.92056724027142,11.664977826252768,44.387765774906676,0.3488552708502486,3
48,208.83460949345886,0.4880952380952381,1.442788248516774,0.1126734789566857,1.5,1.0753,0.5609756097560976,2,0.7788878944267421,0.23997817549780298,1.5,0.6666666666666666,0.7073170731707317,1,1.092646948289557,0.4826117123357243,2.0,0.4,0.5802469135802469,1,41,43,14.40071201230408,13.483661909610749,73.3493910727706,0.4244997055358284,3
49,210.23589238019764,0.5063291139240507,1.6875,0.3095695936834452,2.5,1.4999999999999998,0.6,1,0.8677777777777776,0.4285665784558009,1.6666666666666665,0.5,0.625,3,1.0656867167354545,0.5142566728444691,2.0,0.39999999999999997,0.5802469135802469,3,40,39,14.99442064106641,14.231709161134606,64.64290324037799,0.6220648053771249,3
50,211.45333572372613,0.6779661016949152,1.6060606060606062,0.22149954641499628,2.0,1.3333333333333333,0.45,3,0.9166666666666666,0.49501483062599505,2.0,0.3333333333333333,0.625,1,1.2678584170800504,0.5735354161923675,3.0,0.5,0.6296296296296297,2,40,19,14.932733811883422,18.5563216848417,89.86569010611261,0.4257933771208771,3
51,212.95250624200094,0.5061728395061729,1.8564175104051226,0.6724071134992411,3.5,1.2719665271966527,0.5365853658536586,3,0.7261913115055946,0.3789239080529061,1.5,0.2857142857142857,0.5609756097560976,3,1.4674764089142698,0.7399575050304679,3.5,0.6666666666666666,0.6049382716049383,1,41,40,11.65652843819816,12.266657469217954,54.841177001778036,0.312409987036252,3
52,213.96693441170677,0.6060606060606061,1.5116304093567252,0.23841706576090366,2.0,1.0077894736842106,0.625,3,0.8606817074019913,0.4472587869008983,2.0,0.5,0.55,2,1.3333346407830842,0.457816513065307,2.0,0.5,0.7160493827160493,3,40,26,13.801408168472465,15.098078271493765,77.49890024181937,0.3124099870362509,3
53,215.15134575554708,0.5942028985507246,1.763157894736842,0.8227396822782537,5.0,1.4999999999999998,0.5365853658536586,2,0.8820512820512818,0.4469268281761453,1.5,0.19999999999999998,0.6829268292682927,1,1.2948717948717952,0.8873276888221324,5.0,0.5,0.6790123456790124,2,41,28,14.639008602530454,18.642739801347386,108.79166887073053,0.44407206622348455,3
54,216.26461773434107,0.6212121212121212,1.5833314539167043,0.19174211224373933,2.0,1.4999661705006768,0.5609756097560976,2,0.8518526871669702,0.378718119324862,1.5,0.5,0.5609756097560976,3,1.16875,0.4715518116931701,2.0,0.39999999999999997,0.6097560975609756,1,41,25,10.577006789687125,11.889862301682776,68.4019733980939,0.1603121954188109,3
55,217.33081626108026,0.6212121212121212,1.6280131814525545,0.3752057401772025,3.0,1.4999999999999998,0.5853658536585366,1,0.6888888888888888,0.24288826442360076,1.5,0.3333333333333333,0.6341463414634146,3,1.258888888888889,0.5417216299847725,3.0,0.6,0.6296296296296297,2,41,25,12.842665455792435,13.198991647333628,77.81443838513876,0.431856457633784,3
56,218.71634770988635,0.47619047619047616,1.601638377958454,0.3648370074910845,3.0,1.1940673705379587,0.35,2,0.7,0.25980762113533157,1.3333333333333335,0.3333333333333333,0.575,2,1.3741935483870968,0.4825633466318644,3.0,0.6,0.6172839506172839,3,40,44,11.532375125487421,10.473189963623357,44.37011522549698,0.3000000000000028,3
57,219.82529463988766,0.5774647887323944,1.7391304347826086,0.47627046194416617,3.5,1.3333333333333335,0.43902439024390244,3,0.6692857142857143,0.276727828317842,1.5,0.2857142857142857,0.5121951219512195,3,1.4609754777403254,0.5976299304314373,3.5,0.3999945873533511,0.49382716049382713,2,41,30,14.445913346202243,13.934938479338335,67.57824127414105,1.1294689017409931,3
58,220.69174596401325,0.6779661016949152,1.7633053087762884,0.6321662444900183,3.5,1.1399430028498576,0.6,3,0.8168498168498167,0.4374504199727079,1.6666666666666665,0.2857142857142857,0.675,1,1.065174803924739,0.5079680895091192,2.333333333333333,0.39999999999999997,0.7407407407407407,2,40,19,12.393285311041588,14.675842150440102,85.6427611470274,0.3337663853655711,3
