inFile , outFile
ClassI-6-19-16.rd.prn , ClassI-6-20_ClassIV.csv
mean of group means , stdev of group means , , mean of group stdevs , stdev of group stdevs
0.5752278617458323 , 0.044940631095789996 ,0, 0.13594790367040038 , 0.024292864116673824
DR = PL;  PDR = PL;  TR = RD;  BPL = RD;  BIFF = BO
0.629513980442343 , 0.008390573404710553 ,0, 0.043050773375459206 , 0.02604645371487398
DR = PL;  PDR = PL;  TR = RD;  BPL = BO;  BIFF = PL
0.5923670296268948 , 0.027728213508086262 ,0, 0.11583060640654416 , 0.03963080832501624
DR = PL;  PDR = PL;  TR = RD;  BPL = BO;  BIFF = RD
0.5420622046040012 , 0.04010528304179721 ,0, 0.1305051637665357 , 0.015897276940690964
DR = PL;  PDR = PL;  TR = RD;  BPL = BO;  BIFF = BO
0.619240812771882 , 0.009510972298206116 ,0, 0.036283922514785724 , 0.030993706213707437
DR = PL;  PDR = PL;  TR = BO;  BPL = PL;  BIFF = PL
0.6160574116741129 , 0.019109457438990063 ,0, 0.07692354755703718 , 0.03119138263357914
DR = PL;  PDR = PL;  TR = BO;  BPL = PL;  BIFF = RD
0.5309736421564741 , 0.03332697975563384 ,0, 0.1438583798981404 , 0.024185292198453737
DR = PL;  PDR = PL;  TR = BO;  BPL = PL;  BIFF = BO
0.6194646400577877 , 0.004933429785503818 ,0, 0.023836818949007316 , 0.006172117912055232
DR = PL;  PDR = PL;  TR = BO;  BPL = RD;  BIFF = PL
0.5992645167265508 , 0.017195172680318265 ,0, 0.09104186268211024 , 0.023172225867454026
DR = PL;  PDR = PL;  TR = BO;  BPL = RD;  BIFF = RD
0.6045327741051668 , 0.0528288495535479 ,0, 0.10944707831208919 , 0.026626881092103514
DR = PL;  PDR = PL;  TR = BO;  BPL = RD;  BIFF = BO
0.6294067745643341 , 0.003153984428773555 ,0, 0.026043792737306993 , 0.008675292148608352
DR = PL;  PDR = PL;  TR = BO;  BPL = BO;  BIFF = PL
0.6055923869992739 , 0.02161376781182631 ,0, 0.09962961471122042 , 0.034951857696884206
DR = PL;  PDR = PL;  TR = BO;  BPL = BO;  BIFF = RD
0.5432825817488343 , 0.04720961328023039 ,0, 0.13477853158525738 , 0.03186776786156833
DR = PL;  PDR = PL;  TR = BO;  BPL = BO;  BIFF = BO
0.6231335579094367 , 0.007741503474090344 ,0, 0.03069567710482669 , 0.01334857026907013
DR = PL;  PDR = RD;  TR = PL;  BPL = PL;  BIFF = PL
0.5983553335742233 , 0.018527824421340516 ,0, 0.1038496470334735 , 0.03178802874867002
DR = PL;  PDR = RD;  TR = PL;  BPL = PL;  BIFF = RD
0.5334120564214453 , 0.03835493138133402 ,0, 0.1336879703037533 , 0.03194472707839986
DR = PL;  PDR = RD;  TR = PL;  BPL = PL;  BIFF = BO
0.6115460388680354 , 0.006945936769543327 ,0, 0.04022532699188845 , 0.02350782156286464
DR = PL;  PDR = RD;  TR = PL;  BPL = RD;  BIFF = PL
0.5897873206009554 , 0.013918453878951959 ,0, 0.07351525678676657 , 0.01897386379243272
DR = PL;  PDR = RD;  TR = PL;  BPL = RD;  BIFF = RD
0.6070874174406464 , 0.056987158870109564 ,0, 0.1310662974351271 , 0.026247785833173127
DR = PL;  PDR = RD;  TR = PL;  BPL = RD;  BIFF = BO
0.6267467421490648 , 0.0056508371724532415 ,0, 0.04769437616908442 , 0.026579330417460575
DR = PL;  PDR = RD;  TR = PL;  BPL = BO;  BIFF = PL
0.6069386077941858 , 0.01491271787282433 ,0, 0.09935798122753867 , 0.025164255812629627
DR = PL;  PDR = RD;  TR = PL;  BPL = BO;  BIFF = RD
0.5218854207889303 , 0.038594068289679824 ,0, 0.11499907501565651 , 0.024705248593546114
DR = PL;  PDR = RD;  TR = PL;  BPL = BO;  BIFF = BO
0.6164736632440173 , 0.0034398119046071232 ,0, 0.023940186349952094 , 0.006268946583679414
DR = PL;  PDR = RD;  TR = RD;  BPL = PL;  BIFF = PL
0.6025178548438997 , 0.013777155907367082 ,0, 0.10538932951339912 , 0.02052882299950477
DR = PL;  PDR = RD;  TR = RD;  BPL = PL;  BIFF = RD
0.5442161638375276 , 0.0467450709878623 ,0, 0.12107312373632259 , 0.02782510376059521
DR = PL;  PDR = RD;  TR = RD;  BPL = PL;  BIFF = BO
0.620961328096705 , 0.004957813965468758 ,0, 0.031103060397547632 , 0.011692573626208756
DR = PL;  PDR = RD;  TR = RD;  BPL = RD;  BIFF = PL
0.5967267742378068 , 0.010190079427320023 ,0, 0.08275474819999422 , 0.02174321260912219
DR = PL;  PDR = RD;  TR = RD;  BPL = RD;  BIFF = RD
0.6142220095946012 , 0.055280732101170627 ,0, 0.1314663384078787 , 0.036878129113767685
DR = PL;  PDR = RD;  TR = RD;  BPL = RD;  BIFF = BO
0.6364995814607328 , 0.004183791750885168 ,0, 0.026094715326717276 , 0.00863856617399429
DR = PL;  PDR = RD;  TR = RD;  BPL = BO;  BIFF = PL
0.5936166936092127 , 0.019118815927246072 ,0, 0.11560429869931779 , 0.025294399936420933
DR = PL;  PDR = RD;  TR = RD;  BPL = BO;  BIFF = RD
0.5410534437208439 , 0.03936703267220683 ,0, 0.11468768033107521 , 0.029148231868509348
DR = PL;  PDR = RD;  TR = RD;  BPL = BO;  BIFF = BO
0.6241762718013312 , 0.008499663315869281 ,0, 0.02940449658459975 , 0.01099039219392552
DR = PL;  PDR = RD;  TR = BO;  BPL = PL;  BIFF = PL
0.603046037549751 , 0.016238783238184666 ,0, 0.0952640866482479 , 0.027124580262081983
DR = PL;  PDR = RD;  TR = BO;  BPL = PL;  BIFF = RD
0.5503047757750616 , 0.07059332664206992 ,0, 0.12212465974464323 , 0.028727618519894454
DR = PL;  PDR = RD;  TR = BO;  BPL = PL;  BIFF = BO
0.6136137670350894 , 0.0050163404051635115 ,0, 0.028713415707514685 , 0.009416024538195955
DR = PL;  PDR = RD;  TR = BO;  BPL = RD;  BIFF = PL
0.5896638017553465 , 0.011586720081583565 ,0, 0.08466165030329854 , 0.019489537855905393
DR = PL;  PDR = RD;  TR = BO;  BPL = RD;  BIFF = RD
0.5901785554303023 , 0.022315564266871143 ,0, 0.12236870590799091 , 0.02833235220315592
DR = PL;  PDR = RD;  TR = BO;  BPL = RD;  BIFF = BO
0.6339733490189506 , 0.006185265841051803 ,0, 0.041183962507231754 , 0.020099733518199096
DR = PL;  PDR = RD;  TR = BO;  BPL = BO;  BIFF = PL
0.5976316590834762 , 0.014393905435241888 ,0, 0.09295721739867843 , 0.021720717287747427
DR = PL;  PDR = RD;  TR = BO;  BPL = BO;  BIFF = RD
0.5342233832016142 , 0.02481942413697749 ,0, 0.12355777665988113 , 0.026531778971318788
DR = PL;  PDR = RD;  TR = BO;  BPL = BO;  BIFF = BO
0.6184644247977127 , 0.0065439585822278466 ,0, 0.03077108531813443 , 0.01972398290608396
DR = PL;  PDR = BO;  TR = PL;  BPL = PL;  BIFF = PL
0.60672114012054 , 0.016828718412267154 ,0, 0.10601844832230586 , 0.026501978316038097
DR = PL;  PDR = BO;  TR = PL;  BPL = PL;  BIFF = RD
0.5493595072563545 , 0.042036717420824044 ,0, 0.132669422354357 , 0.027982362631154264
DR = PL;  PDR = BO;  TR = PL;  BPL = PL;  BIFF = BO
0.621267192612
